"recording_id","step_id","start_time","end_time","description","has_errors","Preparation Error","error_description","Measurement Error","error_description","Order Error","error_description","Timing Error","error_description","Technique Error","error_description","Temperature Error","error_description","Missing Step","error_description","Other","error_description"
"4_2","46","230.00782075622968","252.636","slice-slice 1/4 medium onion into pieces","False","0","None","0","None","0","None","0","None","0","None","0","None","0","None","0","None"
"4_2","54","267.78282781473456","277.8561630303359","Put-Put all the Vegetables in a microwave-safe bowl","False","0","None","0","None","0","None","0","None","0","None","0","None","0","None","0","None"
"4_2","52","283.892","287.92949824593717","Add-Add the noodles to the bowl","False","0","None","0","None","0","None","0","None","0","None","0","None","0","None","0","None"
"4_2","55","302.200056468039","314.47","cover-cover the noodles with water","False","0","None","0","None","0","None","0","None","0","None","0","None","0","None","0","None"
"4_2","49","324.8650607031419","329.9017283109426","Cover-Cover with a lid (or paper towel) to prevent splattering","False","0","None","0","None","0","None","0","None","0","None","0","None","0","None","0","None"
"4_2","45","330.7411729122427","584.647","Microwave-Microwave the ramen for 4 minutes","False","0","None","0","None","0","None","0","None","0","None","0","None","0","None","0","None"
"4_2","50","657.684","663.776","Add-Add basil to the bowl","False","0","None","0","None","0","None","0","None","0","None","0","None","0","None","0","None"
"4_2","48","588.450665511376","711.8490219024919","Let-Let the noodles sit for about 1 minute after the microwave stops","False","0","None","0","None","0","None","0","None","0","None","0","None","0","None","0","None"
"4_2","53","714.3673557063922","719.4040233141928","Add-Add chopped cilantro to the bowl","False","0","None","0","None","0","None","0","None","0","None","0","None","0","None","0","None"
"4_2","42","727.798469327194","732.8351369349946","Mix-Mix in the flavour packet to the bowl","False","0","None","0","None","0","None","0","None","0","None","0","None","0","None","0","None"
"4_2","43","742.0690275492957","766.894","Stir-Stir noodles with a spoon or fork until the flavouring dissolves","False","0","None","0","None","0","None","0","None","0","None","0","None","0","None","0","None"
"4_3","47","37.4609338028169","95.8302957746479","Peel-Peel 1 medium onion","False","0","None","0","None","0","None","0","None","0","None","0","None","0","None","0","None"
"4_3","14","138.5183366197183","187.3046690140845","Peel-Peel 1 garlic clove","False","0","None","0","None","0","None","0","None","0","None","0","None","0","None","0","None"
"4_3","44","219.985","228.879","Remove-Remove the noodles from the package(Break Noodles / Keep them as a block)","False","0","None","0","None","0","None","0","None","0","None","0","None","0","None","0","None"
"4_3","51","231.73507887323944","245.802","Chop-Chop 1 garlic clove on a cutting board","False","0","None","0","None","0","None","0","None","0","None","0","None","0","None","0","None"
"4_3","46","252.64350704225353","267.619","slice-slice 1/4 medium onion into pieces","False","0","None","0","None","0","None","0","None","0","None","0","None","0","None","0","None"
"4_3","54","291.938","297.81600000000003","Put-Put all the Vegetables in a microwave-safe bowl","False","0","None","0","None","0","None","0","None","0","None","0","None","0","None","0","None"
"4_3","52","298.016","306.792","Add-Add the noodles to the bowl","False","0","None","0","None","0","None","0","None","0","None","0","None","0","None","0","None"
"4_3","55","311.0128690140845","321.46708309859156","cover-cover the noodles with water","False","0","None","0","None","0","None","0","None","0","None","0","None","0","None","0","None"
"4_3","49","331.0501126760563","348.185","Cover-Cover with a lid (or paper towel) to prevent splattering","False","0","None","0","None","0","None","0","None","0","None","0","None","0","None","0","None"
"4_3","45","350.21617183098596","603.215","Microwave-Microwave the ramen for 4 minutes","False","0","None","0","None","0","None","0","None","0","None","0","None","0","None","0","None"
"4_3","48","610.7003394366197","689.493","Let-Let the noodles sit for about 1 minute after the microwave stops","False","0","None","0","None","0","None","0","None","0","None","0","None","0","None","0","None"
"4_3","53","690","694.245","Add-Add chopped cilantro to the bowl","False","0","None","0","None","0","None","0","None","0","None","0","None","0","None","0","None"
"4_3","50","734.4085394366197","752.703414084507","Add-Add basil to the bowl","False","0","None","0","None","0","None","0","None","0","None","0","None","0","None","0","None"
"4_3","42","753.5745985915493","760.5440746478873","Mix-Mix in the flavour packet to the bowl","False","0","None","0","None","0","None","0","None","0","None","0","None","0","None","0","None"
"4_3","43","766.6423661971832","800.391","Stir-Stir noodles with a spoon or fork until the flavouring dissolves","False","0","None","0","None","0","None","0","None","0","None","0","None","0","None","0","None"
"4_5","47","11.64037559263272","36.37617372697725","Peel-Peel 1 medium onion","False","0","None","0","None","0","None","0","None","0","None","0","None","0","None","0","None"
"4_5","44","53.10921364138679","67.65968313217768","Remove-Remove the noodles from the package(Break Noodles / Keep them as a block)","False","0","None","0","None","0","None","0","None","0","None","0","None","0","None","0","None"
"4_5","46","93.8505282156013","129.499178468039","slice-slice 1/4 medium onion into pieces","False","0","None","0","None","0","None","0","None","0","None","0","None","0","None","0","None"
"4_5","14","138.22946016251353","166.6028756695558","Peel-Peel 1 garlic clove","False","0","None","0","None","0","None","0","None","0","None","0","None","0","None","0","None"
"4_5","51","171.69553999133262","190.6111503293608","Chop-Chop 1 garlic clove on a cutting board","False","0","None","0","None","0","None","0","None","0","None","0","None","0","None","0","None"
"4_5","54","209.161","216.8019954127844","Put-Put all the Vegetables in a microwave-safe bowl","False","0","None","0","None","0","None","0","None","0","None","0","None","0","None","0","None"
"4_5","52","219.7120893109426","231.3524649035753","Add-Add the noodles to the bowl","False","0","None","0","None","0","None","0","None","0","None","0","None","0","None","0","None"
"4_5","55","237.9001761744312","246.63045786890578","cover-cover the noodles with water","False","0","None","0","None","0","None","0","None","0","None","0","None","0","None","0","None"
"4_5","49","261.1809273596967","266.2735916814735","Cover-Cover with a lid (or paper towel) to prevent splattering","False","0","None","0","None","0","None","0","None","0","None","0","None","0","None","0","None"
"4_5","45","267.72863863055255","514.1","Microwave-Microwave the ramen for 4 minutes","False","0","None","0","None","0","None","0","None","0","None","0","None","0","None","0","None"
"4_5","50","520.9068077703142","530.3646129393283","Add-Add basil to the bowl","False","0","None","0","None","0","None","0","None","0","None","0","None","0","None","0","None"
"4_5","53","531.8196598884074","538.3673711592634","Add-Add chopped cilantro to the bowl","False","0","None","0","None","0","None","0","None","0","None","0","None","0","None","0","None"
"4_5","48","542.004","624.2151411549296","Let-Let the noodles sit for about 1 minute after the microwave stops","False","0","None","0","None","0","None","0","None","0","None","0","None","0","None","0","None"
"4_5","42","625.6701881040087","637.3105636966415","Mix-Mix in the flavour packet to the bowl","False","0","None","0","None","0","None","0","None","0","None","0","None","0","None","0","None"
"4_5","43","646.7683688656555","667.8665496273023","Stir-Stir noodles with a spoon or fork until the flavouring dissolves","False","0","None","0","None","0","None","0","None","0","None","0","None","0","None","0","None"
"4_7","47","27.993223463705306","87.872","Peel-Peel 1 medium onion","False","0","None","0","None","0","None","0","None","0","None","0","None","0","None","0","None"
"4_7","14","99.42420747453954","138.54500000000002","Peel-Peel 1 garlic clove","False","0","None","0","None","0","None","0","None","0","None","0","None","0","None","0","None"
"4_7","46","164.09820651137596","185.33444500108342","slice-slice 1/4 medium onion into pieces","False","0","None","0","None","0","None","0","None","0","None","0","None","0","None","0","None"
"4_7","51","194.9872806782232","229.73748911592634","Chop-Chop 1 garlic clove on a cutting board","False","0","None","0","None","0","None","0","None","0","None","0","None","0","None","0","None"
"4_7","54","256.76542901191766","273.17524966305524","Put-Put all the Vegetables in a microwave-safe bowl","False","0","None","0","None","0","None","0","None","0","None","0","None","0","None","0","None"
"4_7","44","305.9948909653304","333.98811442903576","Remove-Remove the noodles from the package(Break Noodles / Keep them as a block)","False","0","None","0","None","0","None","0","None","0","None","0","None","0","None","0","None"
"4_7","52","315.294","334.95339799674974","Add-Add the noodles to the bowl","False","0","None","0","None","0","None","0","None","0","None","0","None","0","None","0","None"
"4_7","55","342.114","353.2937857833153","cover-cover the noodles with water","False","0","None","0","None","0","None","0","None","0","None","0","None","0","None","0","None"
"4_7","49","388.0439942210184","393.8356956273023","Cover-Cover with a lid (or paper towel) to prevent splattering","False","0","None","0","None","0","None","0","None","0","None","0","None","0","None","0","None"
"4_7","45","410.114","684.288","Microwave-Microwave the ramen for 4 minutes","False","0","None","0","None","0","None","0","None","0","None","0","None","0","None","0","None"
"4_7","53","788.671","794.328","Add-Add chopped cilantro to the bowl","False","0","None","0","None","0","None","0","None","0","None","0","None","0","None","0","None"
"4_7","48","688.2471837800649","816.6298982860238","Let-Let the noodles sit for about 1 minute after the microwave stops","False","0","None","0","None","0","None","0","None","0","None","0","None","0","None","0","None"
"4_7","50","818.5604654214518","832.0744353694474","Add-Add basil to the bowl","False","0","None","0","None","0","None","0","None","0","None","0","None","0","None","0","None"
"4_7","42","843.6578381820151","852.206","Mix-Mix in the flavour packet to the bowl","False","0","None","0","None","0","None","0","None","0","None","0","None","0","None","0","None"
"4_7","43","864.8940766717227","882.93","Stir-Stir noodles with a spoon or fork until the flavouring dissolves","False","0","None","0","None","0","None","0","None","0","None","0","None","0","None","0","None"
"4_9","47","25.691031914409532","70.87181217768148","Peel-Peel 1 medium onion","False","0","None","0","None","0","None","0","None","0","None","0","None","0","None","0","None"
"4_9","14","97.791","147.94490792091008","Peel-Peel 1 garlic clove","False","0","None","0","None","0","None","0","None","0","None","0","None","0","None","0","None"
"4_9","46","179.83722340086675","205.52825531527625","slice-slice 1/4 medium onion into pieces","False","0","None","0","None","0","None","0","None","0","None","0","None","0","None","0","None"
"4_9","44","232.99108253412783","249.682","Remove-Remove the noodles from the package(Break Noodles / Keep them as a block)","False","0","None","0","None","0","None","0","None","0","None","0","None","0","None","0","None"
"4_9","51","250.70903557854822","268.42698862296857","Chop-Chop 1 garlic clove on a cutting board","False","0","None","0","None","0","None","0","None","0","None","0","None","0","None","0","None"
"4_9","54","279.94365810184183","287.03083931961","Put-Put all the Vegetables in a microwave-safe bowl","False","0","None","0","None","0","None","0","None","0","None","0","None","0","None","0","None"
"4_9","52","292.3462252329361","295.661","Add-Add the noodles to the bowl","False","0","None","0","None","0","None","0","None","0","None","0","None","0","None","0","None"
"4_9","55","298.5475087984832","321.58084775622973","cover-cover the noodles with water","False","0","None","0","None","0","None","0","None","0","None","0","None","0","None","0","None"
"4_9","49","338.41290314842905","345.5000843661972","Cover-Cover with a lid (or paper towel) to prevent splattering","False","0","None","0","None","0","None","0","None","0","None","0","None","0","None","0","None"
"4_9","45","345.64300000000003","598.882","Microwave-Microwave the ramen for 4 minutes","False","0","None","0","None","0","None","0","None","0","None","0","None","0","None","0","None"
"4_9","53","612.269","620.1283565547129","Add-Add chopped cilantro to the bowl","False","0","None","0","None","0","None","0","None","0","None","0","None","0","None","0","None"
"4_9","48","622.786049511376","746.496","Let-Let the noodles sit for about 1 minute after the microwave stops","False","0","None","0","None","0","None","0","None","0","None","0","None","0","None","0","None"
"4_9","50","747","751.023","Add-Add basil to the bowl","False","0","None","0","None","0","None","0","None","0","None","0","None","0","None","0","None"
"4_9","42","753.0130043878657","767.187366823402","Mix-Mix in the flavour packet to the bowl","False","0","None","0","None","0","None","0","None","0","None","0","None","0","None","0","None"
"4_9","43","780.4758316067173","813.382","Stir-Stir noodles with a spoon or fork until the flavouring dissolves","False","0","None","0","None","0","None","0","None","0","None","0","None","0","None","0","None"
"4_17","14","9.898512676056338","30.520414084507042","Peel-Peel 1 garlic clove","False","0","None","0","None","0","None","0","None","0","None","0","None","0","None","0","None"
"4_17","47","41.24380281690141","100.63487887323944","Peel-Peel 1 medium onion","False","0","None","0","None","0","None","0","None","0","None","0","None","0","None","0","None"
"4_17","46","128.6806647887324","163.551","slice-slice 1/4 medium onion into pieces","False","0","None","0","None","0","None","0","None","0","None","0","None","0","None","0","None"
"4_17","51","170.74934366197184","184.7722366197183","Chop-Chop 1 garlic clove on a cutting board","False","0","None","0","None","0","None","0","None","0","None","0","None","0","None","0","None"
"4_17","44","201.2697577464789","229.117","Remove-Remove the noodles from the package(Break Noodles / Keep them as a block)","False","0","None","0","None","0","None","0","None","0","None","0","None","0","None","0","None"
"4_17","54","240.86380845070423","258.1862056338028","Put-Put all the Vegetables in a microwave-safe bowl","False","0","None","0","None","0","None","0","None","0","None","0","None","0","None","0","None"
"4_17","52","260.6608338028169","270.55934647887324","Add-Add the noodles to the bowl","False","0","None","0","None","0","None","0","None","0","None","0","None","0","None","0","None"
"4_17","55","275.5086028169014","291.18124788732393","cover-cover the noodles with water","False","0","None","0","None","0","None","0","None","0","None","0","None","0","None","0","None"
"4_17","49","316.7524056338028","323.35141408450704","Cover-Cover with a lid (or paper towel) to prevent splattering","False","0","None","0","None","0","None","0","None","0","None","0","None","0","None","0","None"
"4_17","45","325.0011661971831","571.804","Microwave-Microwave the ramen for 4 minutes","False","0","None","0","None","0","None","0","None","0","None","0","None","0","None","0","None"
"4_17","53","574.9386112676056","592.2610084507043","Add-Add chopped cilantro to the bowl","False","0","None","0","None","0","None","0","None","0","None","0","None","0","None","0","None"
"4_17","50","593.9107605633802","602.9843971830985","Add-Add basil to the bowl","False","0","None","0","None","0","None","0","None","0","None","0","None","0","None","0","None"
"4_17","48","605.4590253521127","707.324","Let-Let the noodles sit for about 1 minute after the microwave stops","False","0","None","0","None","0","None","0","None","0","None","0","None","0","None","0","None"
"4_17","42","711.0431605633803","720.9416732394366","Mix-Mix in the flavour packet to the bowl","False","0","None","0","None","0","None","0","None","0","None","0","None","0","None","0","None"
"4_17","43","726.066","755.5864676056337","Stir-Stir noodles with a spoon or fork until the flavouring dissolves","False","0","None","0","None","0","None","0","None","0","None","0","None","0","None","0","None"
"4_20","47","18.973667596966415","65.61726710617552","Peel-Peel 1 medium onion","False","0","None","0","None","0","None","0","None","0","None","0","None","0","None","0","None"
"4_20","14","86.1720736695558","102.77403281690142","Peel-Peel 1 garlic clove","False","0","None","0","None","0","None","0","None","0","None","0","None","0","None","0","None"
"4_20","51","113.84200558179849","144.6742154268689","Chop-Chop 1 garlic clove on a cutting board","False","0","None","0","None","0","None","0","None","0","None","0","None","0","None","0","None"
"4_20","44","154.95161870855907","166.81016095666305","Remove-Remove the noodles from the package(Break Noodles / Keep them as a block)","False","0","None","0","None","0","None","0","None","0","None","0","None","0","None","0","None"
"4_20","46","197.64237080173348","218.1971773651138","slice-slice 1/4 medium onion into pieces","False","0","None","0","None","0","None","0","None","0","None","0","None","0","None","0","None"
"4_20","54","245.0765397941495","260.09735997508125","Put-Put all the Vegetables in a microwave-safe bowl","False","0","None","0","None","0","None","0","None","0","None","0","None","0","None","0","None"
"4_20","52","260.759","265.955","Add-Add the noodles to the bowl","False","0","None","0","None","0","None","0","None","0","None","0","None","0","None","0","None"
"4_20","55","271.16533273997834","287.76729188732395","cover-cover the noodles with water","False","0","None","0","None","0","None","0","None","0","None","0","None","0","None","0","None"
"4_20","49","292.5107087865656","296.554","Cover-Cover with a lid (or paper towel) to prevent splattering","False","0","None","0","None","0","None","0","None","0","None","0","None","0","None","0","None"
"4_20","45","301.2069731018418","555.174","Microwave-Microwave the ramen for 4 minutes","False","0","None","0","None","0","None","0","None","0","None","0","None","0","None","0","None"
"4_20","48","556.142","573.1628753250271","Let-Let the noodles sit for about 1 minute after the microwave stops","False","0","None","0","None","0","None","0","None","0","None","0","None","0","None","0","None"
"4_20","50","575.5345837746479","581.0685701570965","Add-Add basil to the bowl","False","0","None","0","None","0","None","0","None","0","None","0","None","0","None","0","None"
"4_20","53","675.1463386587216","679.8897555579632","Add-Add chopped cilantro to the bowl","False","0","None","0","None","0","None","0","None","0","None","0","None","0","None","0","None"
"4_20","42","681.4708945243771","690.9577283228602","Mix-Mix in the flavour packet to the bowl","False","0","None","0","None","0","None","0","None","0","None","0","None","0","None","0","None"
"4_20","43","698.0728536717227","724.9522161007584","Stir-Stir noodles with a spoon or fork until the flavouring dissolves","False","0","None","0","None","0","None","0","None","0","None","0","None","0","None","0","None"
"4_22","44","21.22192299674973","51.12554176489708","Remove-Remove the noodles from the package(Break Noodles / Keep them as a block)","False","0","None","0","None","0","None","0","None","0","None","0","None","0","None","0","None"
"4_22","14","78.13526194257855","108.03888071072589","Peel-Peel 1 garlic clove","False","0","None","0","None","0","None","0","None","0","None","0","None","0","None","0","None"
"4_22","47","114.79131075514627","155.3058910216685","Peel-Peel 1 medium onion","False","0","None","0","None","0","None","0","None","0","None","0","None","0","None","0","None"
"4_22","51","161.09368820260022","181.35097833586133","Chop-Chop 1 garlic clove on a cutting board","False","0","None","0","None","0","None","0","None","0","None","0","None","0","None","0","None"
"4_22","46","189.06804124377032","256.592341687974","slice-slice 1/4 medium onion into pieces","False","0","None","0","None","0","None","0","None","0","None","0","None","0","None","0","None"
"4_22","54","285.5313275926327","302.894719135428","Put-Put all the Vegetables in a microwave-safe bowl","False","0","None","0","None","0","None","0","None","0","None","0","None","0","None","0","None"
"4_22","52","305.088","321.2227435417118","Add-Add the noodles to the bowl","False","0","None","0","None","0","None","0","None","0","None","0","None","0","None","0","None"
"4_22","55","330.869072176598","351.55","cover-cover the noodles with water","False","0","None","0","None","0","None","0","None","0","None","0","None","0","None","0","None"
"4_22","49","373.31291817009753","377.1","Cover-Cover with a lid (or paper towel) to prevent splattering","False","0","None","0","None","0","None","0","None","0","None","0","None","0","None","0","None"
"4_22","45","377.529","643.551","Microwave-Microwave the ramen for 4 minutes","False","0","None","0","None","0","None","0","None","0","None","0","None","0","None","0","None"
"4_22","50","660.7735114897074","668.4905743976165","Add-Add basil to the bowl","False","0","None","0","None","0","None","0","None","0","None","0","None","0","None","0","None"
"4_22","48","669.4552072611051","743.7319377497291","Let-Let the noodles sit for about 1 minute after the microwave stops","False","0","None","0","None","0","None","0","None","0","None","0","None","0","None","0","None"
"4_22","53","770.7416579274106","781.3526194257854","Add-Add chopped cilantro to the bowl","False","0","None","0","None","0","None","0","None","0","None","0","None","0","None","0","None"
"4_22","42","832.4781611906826","845.9830212795233","Mix-Mix in the flavour packet to the bowl","False","0","None","0","None","0","None","0","None","0","None","0","None","0","None","0","None"
"4_22","43","851.7708184604551","886.4976015460455","Stir-Stir noodles with a spoon or fork until the flavouring dissolves","False","0","None","0","None","0","None","0","None","0","None","0","None","0","None","0","None"
"4_24","47","33.93249014084507","133.119","Peel-Peel 1 medium onion","False","0","None","0","None","0","None","0","None","0","None","0","None","0","None","0","None"
"4_24","14","216.6458985915493","255.7987718309859","Peel-Peel 1 garlic clove","False","0","None","0","None","0","None","0","None","0","None","0","None","0","None","0","None"
"4_24","51","339.3249014084507","370.867","Chop-Chop 1 garlic clove on a cutting board","False","0","None","0","None","0","None","0","None","0","None","0","None","0","None","0","None"
"4_24","46","409.80007323943664","446.947","slice-slice 1/4 medium onion into pieces","False","0","None","0","None","0","None","0","None","0","None","0","None","0","None","0","None"
"4_24","54","488.1058197183098","499.828","Put-Put all the Vegetables in a microwave-safe bowl","False","0","None","0","None","0","None","0","None","0","None","0","None","0","None","0","None"
"4_24","44","516.8179267605633","534.14","Remove-Remove the noodles from the package(Break Noodles / Keep them as a block)","False","0","None","0","None","0","None","0","None","0","None","0","None","0","None","0","None"
"4_24","52","535.0892676056338","546.8351295774647","Add-Add the noodles to the bowl","False","0","None","0","None","0","None","0","None","0","None","0","None","0","None","0","None"
"4_24","55","566.4115661971831","588.5981943661972","cover-cover the noodles with water","False","0","None","0","None","0","None","0","None","0","None","0","None","0","None","0","None"
"4_24","49","625.140876056338","632.9714507042254","Cover-Cover with a lid (or paper towel) to prevent splattering","False","0","None","0","None","0","None","0","None","0","None","0","None","0","None","0","None"
"4_24","45","633.107","885.363","Microwave-Microwave the ramen for 4 minutes","False","0","None","0","None","0","None","0","None","0","None","0","None","0","None","0","None"
"4_24","48","920.0925211267605","1068.8734394366197","Let-Let the noodles sit for about 1 minute after the microwave stops","False","0","None","0","None","0","None","0","None","0","None","0","None","0","None","0","None"
"4_24","53","1072.7887267605633","1085.8396845070422","Add-Add chopped cilantro to the bowl","False","0","None","0","None","0","None","0","None","0","None","0","None","0","None","0","None"
"4_24","50","1097.585546478873","1112.161","Add-Add basil to the bowl","False","0","None","0","None","0","None","0","None","0","None","0","None","0","None","0","None"
"4_24","42","1141.9588028169014","1155.0097605633803","Mix-Mix in the flavour packet to the bowl","False","0","None","0","None","0","None","0","None","0","None","0","None","0","None","0","None"
"4_24","43","1161.5352394366196","1200.6881126760563","Stir-Stir noodles with a spoon or fork until the flavouring dissolves","False","0","None","0","None","0","None","0","None","0","None","0","None","0","None","0","None"
"4_30","14","61.556053204353084","112.443","Peel-Peel 1 garlic clove","True","0","None","1","Peeled improperly","0","None","0","None","1","Peeled improperly","0","None","0","None","0","None"
"4_30","51","123.11210640870617","164.264","Chop-Chop 1 garlic clove on a cutting board","False","0","None","0","None","0","None","0","None","0","None","0","None","0","None","0","None"
"4_30","44","182.77412720677148","196.97937025392986","Remove-Remove the noodles from the package(Break Noodles / Keep them as a block)","False","0","None","0","None","0","None","0","None","0","None","0","None","0","None","0","None"
"4_30","47","241.48913180169285","258.952","Peel-Peel 1 medium onion","False","0","None","0","None","0","None","0","None","0","None","0","None","0","None","0","None"
"4_30","46","264.2175206771463","320.727","slice-slice 1/4 medium onion into pieces","True","0","None","1","Slice 1 onion instead of 1/4th onion","0","None","0","None","0","None","0","None","0","None","0","None"
"4_30","54","333.34970350665054","354.972","Put-Put all the Vegetables in a microwave-safe bowl","False","0","None","0","None","0","None","0","None","0","None","0","None","0","None","0","None"
"4_30","52","360.81317339782345","365.124","Add-Add the noodles to the bowl","False","0","None","0","None","0","None","0","None","0","None","0","None","0","None","0","None"
"4_30","55","384.4885784764208","402.693","cover-cover the noodles with water","False","0","None","0","None","0","None","0","None","0","None","0","None","0","None","0","None"
"4_30","49","None","None","Cover-Cover with a lid (or paper towel) to prevent splattering","True","0","None","0","None","0","None","0","None","0","None","0","None","1","Missed this step","0","None"
"4_30","45","420","444","Microwave-Microwave the ramen for 4 minutes","True","0","None","0","None","0","None","1","Microwave for 16 seconds","0","None","0","None","0","None","0","None"
"4_30","49","444.1505992744862","451.09","Cover-Cover with a lid (or paper towel) to prevent splattering","False","0","None","0","None","0","None","0","None","0","None","0","None","0","None","0","None"
"4_30","45","454.567777509069","580.938","Microwave-Microwave the ramen for 4 minutes","True","0","None","0","None","0","None","1","Microwave for 2 min instead of 4 min","0","None","0","None","0","None","0","None"
"4_30","53","624.0836778718259","637.076","Add-Add chopped cilantro to the bowl","False","0","None","0","None","0","None","0","None","0","None","0","None","0","None","0","None"
"4_30","48","641.1299695284159","709.58","Let-Let the noodles sit for about 1 minute after the microwave stops","False","0","None","0","None","0","None","0","None","0","None","0","None","0","None","0","None"
"4_30","42","731.0965088270859","738.301","Mix-Mix in the flavour packet to the bowl","False","0","None","0","None","0","None","0","None","0","None","0","None","0","None","0","None"
"4_30","43","741.5136870616687","780.136","Stir-Stir noodles with a spoon or fork until the flavouring dissolves","True","0","None","0","None","0","None","0","None","1","Water spilled outside when mixing the flavour","0","None","0","None","0","None"
"4_30","50","None","None","Add-Add basil to the bowl","True","0","None","0","None","0","None","0","None","0","None","0","None","1","Missed this step","0","None"
"4_32","47","36.733189842805324","90.099","Peel-Peel 1 medium onion","True","0","None","0","None","0","None","0","None","1","Did not peel completely","0","None","0","None","0","None"
"4_32","44","119.38286698911729","146.749","Remove-Remove the noodles from the package(Break Noodles / Keep them as a block)","True","0","None","0","None","0","None","0","None","1","Throw the noodles block while opening from the package","0","None","0","None","0","None"
"4_32","14","189.17592769044742","210.624","Peel-Peel 1 garlic clove","True","0","None","0","None","0","None","0","None","1","Peel garlic clove incompletely","0","None","0","None","0","None"
"4_32","51","230.5007662636034","248.825","Chop-Chop 1 garlic clove on a cutting board","False","0","None","0","None","0","None","0","None","0","None","0","None","0","None","0","None"
"4_32","54","278.2539130592503","283","Put-Put all the Vegetables in a microwave-safe bowl","False","0","None","0","None","0","None","0","None","0","None","0","None","0","None","0","None"
"4_32","52","283.01","286.375","Add-Add the noodles to the bowl","False","0","None","0","None","0","None","0","None","0","None","0","None","0","None","0","None"
"4_32","55","320.4970813784764","326.638","cover-cover the noodles with water","False","0","None","0","None","0","None","0","None","0","None","0","None","0","None","0","None"
"4_32","49","340.70033579201936","343.311","Cover-Cover with a lid (or paper towel) to prevent splattering","False","0","None","0","None","0","None","0","None","0","None","0","None","0","None","0","None"
"4_32","45","347.12864401451026","597.168","Microwave-Microwave the ramen for 4 minutes","False","0","None","0","None","0","None","0","None","0","None","0","None","0","None","0","None"
"4_32","53","649.2591304715841","660.115","Add-Add chopped cilantro to the bowl","False","0","None","0","None","0","None","0","None","0","None","0","None","0","None","0","None"
"4_32","48","632.505","692.4206285368803","Let-Let the noodles sit for about 1 minute after the microwave stops","False","0","None","0","None","0","None","0","None","0","None","0","None","0","None","0","None"
"4_32","42","709.8688937122129","717.725","Mix-Mix in the flavour packet to the bowl","False","0","None","0","None","0","None","0","None","0","None","0","None","0","None","0","None"
"4_32","43","726.3988291414752","750.683","Stir-Stir noodles with a spoon or fork until the flavouring dissolves","True","0","None","0","None","0","None","0","None","1","Stir it faster such that water spills out of the bowl","0","None","0","None","0","None"
"4_32","46","None","None","slice-slice 1/4 medium onion into pieces","True","0","None","0","None","0","None","0","None","0","None","0","None","1","Missed this step","0","None"
"4_32","50","None","None","Add-Add basil to the bowl","True","0","None","0","None","0","None","0","None","0","None","0","None","1","Missed this step","0","None"
"4_35","47","18.718094800483676","70.19285550181378","Peel-Peel 1 medium onion","False","0","None","0","None","0","None","0","None","0","None","0","None","0","None","0","None"
"4_35","14","84.23142660217655","94.9274807738815","Peel-Peel 1 garlic clove","False","0","None","0","None","0","None","0","None","0","None","0","None","0","None","0","None"
"4_35","46","134.36918053204352","170.098","slice-slice 1/4 medium onion into pieces","True","0","None","0","None","0","None","0","None","1","chop onion instead of slice","0","None","0","None","0","None"
"4_35","51","177.8219006045949","190.18","Chop-Chop 1 garlic clove on a cutting board","True","0","None","0","None","0","None","0","None","1","slice garlic clove instead of chopping","0","None","0","None","0","None"
"4_35","44","208.5730563482467","220.28","Remove-Remove the noodles from the package(Break Noodles / Keep them as a block)","False","0","None","0","None","0","None","0","None","0","None","0","None","0","None","0","None"
"4_35","54","247.00900000000001","264.031","Put-Put all the Vegetables in a microwave-safe bowl","False","0","None","0","None","0","None","0","None","0","None","0","None","0","None","0","None"
"4_35","52","268.0698576783555","273.097","Add-Add the noodles to the bowl","False","0","None","0","None","0","None","0","None","0","None","0","None","0","None","0","None"
"4_35","55","276.7604016928658","284.1139389359129","cover-cover the noodles with water","False","0","None","0","None","0","None","0","None","0","None","0","None","0","None","0","None"
"4_35","45","296.146999879081","373.665","Microwave-Microwave the ramen for 4 minutes","True","0","None","0","None","0","None","1","Microwave for 1 min instead of 4 min","0","None","0","None","0","None","0","None"
"4_35","53","420.48862962515113","426.51","Add-Add chopped cilantro to the bowl","True","0","None","0","None","0","None","0","None","1","Add fresh cilantro to the bowl without chopping","0","None","0","None","0","None"
"4_35","48","375.6989027811366","495","Let-Let the noodles sit for about 1 minute after the microwave stops","True","0","None","0","None","0","None","1","Let the noodles sit for 2 minutes instead of 1 minute","0","None","0","None","0","None","0","None"
"4_35","42","501.37753929866994","509.3995799274486","Mix-Mix in the flavour packet to the bowl","False","0","None","0","None","0","None","0","None","0","None","0","None","0","None","0","None"
"4_35","43","517.4216205562274","546.786","Stir-Stir noodles with a spoon or fork until the flavouring dissolves","False","0","None","0","None","0","None","0","None","0","None","0","None","0","None","0","None"
"4_35","49","None","None","Cover-Cover with a lid (or paper towel) to prevent splattering","True","0","None","0","None","0","None","0","None","0","None","0","None","1","Missed this step","0","None"
"4_35","50","None","None","Add-Add basil to the bowl","True","0","None","0","None","0","None","0","None","0","None","0","None","1","Missed this step","0","None"
"4_36","47","25.256186215235793","140","Peel-Peel 1 medium onion","False","0","None","0","None","0","None","0","None","0","None","0","None","0","None","0","None"
"4_36","14","170.47925695284158","245.312","Peel-Peel 1 garlic clove","True","0","None","1","Peeling two garlic cloves instead of one.","0","None","0","None","0","None","0","None","0","None","0","None"
